hours_from_start,views,growth_1_record,growth_5_records,growth_15_records,acceleration,like_ratio,comment_ratio,prediction_horizon,target_views,target_gain,split
7.166666666666667,21268116,22835.0,166710.2,97960.33333333331,-50044.0,0.0552547766807365,0.0017098364518982,120,22001458.0,733342.0,test
7.25,21298128,30012.0,168065.6,98743.06666666668,7177.0,0.0552353709208621,0.0017082722012,10,21347803.0,49675.0,test
7.25,21298128,30012.0,168065.6,98743.06666666668,7177.0,0.0552353709208621,0.0017082722012,120,22001458.0,703330.0,test
7.333333333333333,21313817,15689.0,54636.6,96546.4,-14323.0,0.0552514361927757,0.001707906190618,10,21372673.0,58856.0,test
7.333333333333333,21313817,15689.0,54636.6,96546.4,-14323.0,0.0552514361927757,0.001707906190618,120,22001458.0,687641.0,test
7.416666666666667,21347803,33986.0,35080.2,96869.8,18297.0,0.0552261045316934,0.0017066861634426,120,22001458.0,653655.0,test
8.083333333333334,21595757,223084.0,65528.2,93420.66666666669,198214.0,0.0550815606973166,0.0016952404122717,120,22427954.0,832197.0,test
8.083333333333334,21595757,223084.0,65528.2,93420.66666666669,198214.0,0.0550815606973166,0.0016952404122717,60,21949638.0,353881.0,test
8.833333333333334,21865805,270048.0,113535.4,107274.73333333334,46964.0,0.0547753901582859,0.0016861030270781,60,22350763.0,484958.0,test
9.083333333333334,21949638,83833.0,127164.2,109681.86666666668,-186215.0,0.0546303314888382,0.0016836724140963,60,22427954.0,478316.0,test
9.166666666666666,22001458,51820.0,130731.0,109856.93333333332,-32013.0,0.0545257046146669,0.001681070409061,60,22463862.0,462404.0,test
9.916666666666666,22350763,349305.0,195618.0,131469.26666666666,297485.0,0.0541526479431597,0.0016673703712038,10,22427954.0,77191.0,test
10.0,22382045,31282.0,157257.6,129832.0,-318023.0,0.0541421483157593,0.0016662463148474,10,22463862.0,81817.0,test
10.166666666666666,22463862,35908.0,102844.8,94881.86666666668,-10001.0,0.0540691533806609,0.0016625814385789,10,22536428.0,72566.0,test
1.8333333333333333,1473294,25657.0,277805.0,277805.0,-504296.0,0.0706396686608375,0.002220195018781,60,1906218.0,432924.0,train
1.8333333333333333,1473294,25657.0,277805.0,277805.0,-504296.0,0.0706396686608375,0.002220195018781,120,2229837.0,756543.0,train
1.9166666666666667,1504226,30932.0,195514.0,195514.0,5275.0,0.0700160747121775,0.0021904953112098,60,1917925.0,413699.0,train
1.9166666666666667,1504226,30932.0,195514.0,195514.0,5275.0,0.0700160747121775,0.0021904953112098,120,2229837.0,725611.0,train
2.6666666666666665,1861927,357701.0,236060.75,236060.75,326769.0,0.0613923102248369,0.0018781617109585,10,1906218.0,44291.0,train
2.75,1877279,15352.0,191919.0,191919.0,-342349.0,0.0612855095060457,0.0018675966651733,10,1917925.0,40646.0,train
2.8333333333333335,1906218,28939.0,91716.2,164755.66666666666,13587.0,0.0607002976574557,0.0018518343652195,10,1945003.0,38785.0,train
2.9166666666666665,1917925,11707.0,88926.2,142891.57142857142,-17232.0,0.0607109245669147,0.0018493945279403,10,1945003.0,27078.0,train
2.9166666666666665,1917925,11707.0,88926.2,142891.57142857142,-17232.0,0.0607109245669147,0.0018493945279403,30,2047030.0,129105.0,train
2.9166666666666665,1917925,11707.0,88926.2,142891.57142857142,-17232.0,0.0607109245669147,0.0018493945279403,60,2229837.0,311912.0,train
3.0,1945003,27078.0,88155.4,128414.875,15371.0,0.0602163595634556,0.0018385575754896,30,2047030.0,102027.0,test
3.0,1945003,27078.0,88155.4,128414.875,15371.0,0.0602163595634556,0.0018385575754896,60,2229837.0,284834.0,test
3.0833333333333335,1945003,0.0,16615.2,114146.55555555556,-27078.0,0.0603155882021775,0.0018406141275874,60,2229837.0,284834.0,test
0.1666666666666666,846928,13812.0,14914.0,14914.0,-2204.0,0.081617327565035,0.0041349441747114,10,890932.0,44004.0,train
0.1666666666666666,846928,13812.0,14914.0,14914.0,-2204.0,0.081617327565035,0.0041349441747114,60,1072061.0,225133.0,train
0.1666666666666666,846928,13812.0,14914.0,14914.0,-2204.0,0.081617327565035,0.0041349441747114,120,1313209.0,466281.0,train
0.1666666666666666,846928,13812.0,14914.0,14914.0,-2204.0,0.081617327565035,0.0041349441747114,30,956974.0,110046.0,train
0.25,867458,20530.0,16786.0,16786.0,6718.0,0.080820051230146,0.00407743083815,10,905048.0,37590.0,train
0.25,867458,20530.0,16786.0,16786.0,6718.0,0.080820051230146,0.00407743083815,60,1090379.0,222921.0,train
0.25,867458,20530.0,16786.0,16786.0,6718.0,0.080820051230146,0.00407743083815,30,972457.0,104999.0,train
0.25,867458,20530.0,16786.0,16786.0,6718.0,0.080820051230146,0.00407743083815,120,1390929.0,523471.0,train
0.3333333333333333,890932,23474.0,18458.0,18458.0,2944.0,0.0796817265515213,0.004007039818976,30,998249.0,107317.0,train
0.3333333333333333,890932,23474.0,18458.0,18458.0,2944.0,0.0796817265515213,0.004007039818976,60,1111155.0,220223.0,train
0.3333333333333333,890932,23474.0,18458.0,18458.0,2944.0,0.0796817265515213,0.004007039818976,10,923616.0,32684.0,train
0.3333333333333333,890932,23474.0,18458.0,18458.0,2944.0,0.0796817265515213,0.004007039818976,120,1456431.0,565499.0,train
0.4166666666666667,905048,14116.0,17589.6,17589.6,-9358.0,0.0797162139466636,0.0039787944948776,30,1011438.0,106390.0,train
0.4166666666666667,905048,14116.0,17589.6,17589.6,-9358.0,0.0797162139466636,0.0039787944948776,60,1123106.0,218058.0,train
0.4166666666666667,905048,14116.0,17589.6,17589.6,-9358.0,0.0797162139466636,0.0039787944948776,120,1487904.0,582856.0,train
0.4166666666666667,905048,14116.0,17589.6,17589.6,-9358.0,0.0797162139466636,0.0039787944948776,10,935529.0,30481.0,train
0.5,923616,18568.0,18100.0,17752.666666666668,4452.0,0.079227731005093,0.0039258739562762,120,1503457.0,579841.0,train
0.5,923616,18568.0,18100.0,17752.666666666668,4452.0,0.079227731005093,0.0039258739562762,10,956974.0,33358.0,train
0.5,923616,18568.0,18100.0,17752.666666666668,4452.0,0.079227731005093,0.0039258739562762,30,1030974.0,107358.0,train
0.5,923616,18568.0,18100.0,17752.666666666668,4452.0,0.079227731005093,0.0039258739562762,60,1139949.0,216333.0,train
0.5833333333333334,935529,11913.0,17720.2,16918.428571428572,-6655.0,0.0793027260512501,0.0039165007177757,120,1532408.0,596879.0,train
0.5833333333333334,935529,11913.0,17720.2,16918.428571428572,-6655.0,0.0793027260512501,0.0039165007177757,10,972457.0,36928.0,train
0.5833333333333334,935529,11913.0,17720.2,16918.428571428572,-6655.0,0.0793027260512501,0.0039165007177757,30,1043702.0,108173.0,train
0.5833333333333334,935529,11913.0,17720.2,16918.428571428572,-6655.0,0.0793027260512501,0.0039165007177757,60,1152049.0,216520.0,train
0.6666666666666666,956974,21445.0,17903.2,17484.25,9532.0,0.0786552194730473,0.0038788932614679,10,998249.0,41275.0,train
0.6666666666666666,956974,21445.0,17903.2,17484.25,9532.0,0.0786552194730473,0.0038788932614679,30,1072061.0,115087.0,train
0.6666666666666666,956974,21445.0,17903.2,17484.25,9532.0,0.0786552194730473,0.0038788932614679,60,1152049.0,195075.0,train
0.6666666666666666,956974,21445.0,17903.2,17484.25,9532.0,0.0786552194730473,0.0038788932614679,120,1544278.0,587304.0,train
0.75,972457,15483.0,16305.0,17261.88888888889,-5962.0,0.0785803382566015,0.0038562116371212,60,1195840.0,223383.0,train
0.75,972457,15483.0,16305.0,17261.88888888889,-5962.0,0.0785803382566015,0.0038562116371212,120,1544278.0,571821.0,train
0.75,972457,15483.0,16305.0,17261.88888888889,-5962.0,0.0785803382566015,0.0038562116371212,10,1011438.0,38981.0,train
0.75,972457,15483.0,16305.0,17261.88888888889,-5962.0,0.0785803382566015,0.0038562116371212,30,1090379.0,117922.0,train
0.8333333333333334,998249,25792.0,18640.2,18114.9,10309.0,0.0776319335155858,0.0037926409142408,30,1111155.0,112906.0,train
0.8333333333333334,998249,25792.0,18640.2,18114.9,10309.0,0.0776319335155858,0.0037926409142408,10,1030974.0,32725.0,train
0.8333333333333334,998249,25792.0,18640.2,18114.9,10309.0,0.0776319335155858,0.0037926409142408,120,1544278.0,546029.0,train
0.8333333333333334,998249,25792.0,18640.2,18114.9,10309.0,0.0776319335155858,0.0037926409142408,60,1195840.0,197591.0,train
0.9166666666666666,1011438,13189.0,17564.4,17667.090909090908,-12603.0,0.0777230042770787,0.0037906426296026,10,1043702.0,32264.0,train
0.9166666666666666,1011438,13189.0,17564.4,17667.090909090908,-12603.0,0.0777230042770787,0.0037906426296026,60,1248981.0,237543.0,train
0.9166666666666666,1011438,13189.0,17564.4,17667.090909090908,-12603.0,0.0777230042770787,0.0037906426296026,120,1544278.0,532840.0,train
0.9166666666666666,1011438,13189.0,17564.4,17667.090909090908,-12603.0,0.0777230042770787,0.0037906426296026,30,1123106.0,111668.0,train
1.0,1030974,19536.0,19089.0,17822.833333333332,6347.0,0.0773394867377838,0.0037566417775811,30,1139949.0,108975.0,train
1.0,1030974,19536.0,19089.0,17822.833333333332,6347.0,0.0773394867377838,0.0037566417775811,120,1625846.0,594872.0,train
1.0,1030974,19536.0,19089.0,17822.833333333332,6347.0,0.0773394867377838,0.0037566417775811,60,1248981.0,218007.0,train
1.0,1030974,19536.0,19089.0,17822.833333333332,6347.0,0.0773394867377838,0.0037566417775811,10,1072061.0,41087.0,train
1.0833333333333333,1043702,12728.0,17345.6,17430.923076923078,-6808.0,0.0774943422547815,0.0037443638126591,120,1625846.0,582144.0,train
